ID_BIO_FISH;date;Month;Year;Species;Port;LengthClass;Weight;Sex;MaturityStage;Age
542444;03/11/2009;11;2009;WHB;PENICHE;26;128.89;M;2;2
542445;03/11/2009;11;2009;WHB;PENICHE;26;137.18;M;2;3
542446;03/11/2009;11;2009;WHB;PENICHE;27;136.92;F;2;2
542447;03/11/2009;11;2009;WHB;PENICHE;27;138.85;M;2;3
542448;03/11/2009;11;2009;WHB;PENICHE;27;145.38;F;2;3
542449;03/11/2009;11;2009;WHB;PENICHE;27;147.73;M;2;2
542450;03/11/2009;11;2009;WHB;PENICHE;27;147.22;F;2;3
542451;03/11/2009;11;2009;WHB;PENICHE;27;156.1;M;2;
542452;03/11/2009;11;2009;WHB;PENICHE;27;148.81;M;2;3
542453;03/11/2009;11;2009;WHB;PENICHE;27;145.63;F;2;2
542454;03/11/2009;11;2009;WHB;PENICHE;27;126.17;M;2;
542455;03/11/2009;11;2009;WHB;PENICHE;27;151.63;M;5;4
542456;03/11/2009;11;2009;WHB;PENICHE;28;161.11;F;2;3
542457;03/11/2009;11;2009;WHB;PENICHE;28;156.72;M;2;3
542458;03/11/2009;11;2009;WHB;PENICHE;28;156.36;F;2;2
542459;03/11/2009;11;2009;WHB;PENICHE;28;135.41;M;2;3
542460;03/11/2009;11;2009;WHB;PENICHE;28;153.61;F;2;3
542461;03/11/2009;11;2009;WHB;PENICHE;28;169.88;M;5;5
542462;03/11/2009;11;2009;WHB;PENICHE;28;156.57;M;5;4
542463;03/11/2009;11;2009;WHB;PENICHE;28;137.85;M;5;3
542464;03/11/2009;11;2009;WHB;PENICHE;28;153;F;2;2
542465;03/11/2009;11;2009;WHB;PENICHE;28;170.65;F;2;2
542466;03/11/2009;11;2009;WHB;PENICHE;29;177.75;F;2;4
542467;03/11/2009;11;2009;WHB;PENICHE;29;186.87;F;2;3
542468;03/11/2009;11;2009;WHB;PENICHE;29;196.45;M;5;3
542469;03/11/2009;11;2009;WHB;PENICHE;29;194.63;M;2;2
542470;03/11/2009;11;2009;WHB;PENICHE;29;175.87;F;2;2
542471;03/11/2009;11;2009;WHB;PENICHE;29;140.41;M;2;7
542472;03/11/2009;11;2009;WHB;PENICHE;29;165.86;F;2;3
542473;03/11/2009;11;2009;WHB;PENICHE;29;187.47;F;2;3
542474;03/11/2009;11;2009;WHB;PENICHE;29;177.8;F;2;3
542475;03/11/2009;11;2009;WHB;PENICHE;29;193.64;F;2;3
542476;03/11/2009;11;2009;WHB;PENICHE;30;176.75;F;2;4
542477;03/11/2009;11;2009;WHB;PENICHE;30;200.49;F;2;2
542478;03/11/2009;11;2009;WHB;PENICHE;30;189.3;F;2;4
542479;03/11/2009;11;2009;WHB;PENICHE;30;201.2;F;2;3
549537;12/11/2009;11;2009;WHB;MATOSINHOS;22;67.1;M;2;1
549538;12/11/2009;11;2009;WHB;MATOSINHOS;22;72.51;I;;2
549539;12/11/2009;11;2009;WHB;MATOSINHOS;22;61.28;F;2;2
549540;12/11/2009;11;2009;WHB;MATOSINHOS;22;73.7;M;2;2
549541;12/11/2009;11;2009;WHB;MATOSINHOS;23;88.78;M;1;2
549542;12/11/2009;11;2009;WHB;MATOSINHOS;23;104.97;M;1;2
549543;12/11/2009;11;2009;WHB;MATOSINHOS;23;82.29;M;1;2
549544;12/11/2009;11;2009;WHB;MATOSINHOS;23;89.84;I;;2
549545;12/11/2009;11;2009;WHB;MATOSINHOS;23;69.47;M;2;2
549546;12/11/2009;11;2009;WHB;MATOSINHOS;23;88.23;M;1;2
549547;12/11/2009;11;2009;WHB;MATOSINHOS;23;71.42;M;2;2
549548;12/11/2009;11;2009;WHB;MATOSINHOS;23;78.83;M;2;2
549549;12/11/2009;11;2009;WHB;MATOSINHOS;23;77.4;M;2;3
549550;12/11/2009;11;2009;WHB;MATOSINHOS;23;87.2;M;2;2
549551;12/11/2009;11;2009;WHB;MATOSINHOS;24;101.8;M;2;2
549552;12/11/2009;11;2009;WHB;MATOSINHOS;24;100.83;M;2;3
549553;12/11/2009;11;2009;WHB;MATOSINHOS;24;100.86;M;2;2
549554;12/11/2009;11;2009;WHB;MATOSINHOS;24;109.58;M;2;2
549555;12/11/2009;11;2009;WHB;MATOSINHOS;24;98.78;M;2;2
549556;12/11/2009;11;2009;WHB;MATOSINHOS;24;88.16;M;2;2
549557;12/11/2009;11;2009;WHB;MATOSINHOS;24;78.04;M;2;2
549558;12/11/2009;11;2009;WHB;MATOSINHOS;24;90.41;M;2;2
549559;12/11/2009;11;2009;WHB;MATOSINHOS;24;97.47;M;2;2
549560;12/11/2009;11;2009;WHB;MATOSINHOS;24;93.2;M;2;2
549561;12/11/2009;11;2009;WHB;MATOSINHOS;25;91.26;M;2;2
549567;12/11/2009;11;2009;WHB;MATOSINHOS;25;105.31;I;;2
549568;12/11/2009;11;2009;WHB;MATOSINHOS;25;104.67;M;2;3
549569;12/11/2009;11;2009;WHB;MATOSINHOS;25;94.97;M;2;2
549570;12/11/2009;11;2009;WHB;MATOSINHOS;25;87.16;M;2;2
549571;12/11/2009;11;2009;WHB;MATOSINHOS;25;85.83;M;2;2
549582;12/11/2009;11;2009;WHB;MATOSINHOS;25;82.73;M;2;2
549583;12/11/2009;11;2009;WHB;MATOSINHOS;25;95.31;M;2;2
549584;12/11/2009;11;2009;WHB;MATOSINHOS;25;103.5;F;5;2
549585;12/11/2009;11;2009;WHB;MATOSINHOS;25;102.84;M;2;2
549586;12/11/2009;11;2009;WHB;MATOSINHOS;26;117.2;M;2;2
549587;12/11/2009;11;2009;WHB;MATOSINHOS;26;101.5;M;2;2
549588;12/11/2009;11;2009;WHB;MATOSINHOS;26;126.5;M;2;3
549589;12/11/2009;11;2009;WHB;MATOSINHOS;26;134.84;F;2;3
549590;12/11/2009;11;2009;WHB;MATOSINHOS;26;136.72;F;5;3
549591;12/11/2009;11;2009;WHB;MATOSINHOS;26;117.9;F;2;3
549592;12/11/2009;11;2009;WHB;MATOSINHOS;26;121.62;F;2;3
549604;12/11/2009;11;2009;WHB;MATOSINHOS;26;120.73;M;2;3
549605;12/11/2009;11;2009;WHB;MATOSINHOS;26;113.12;M;2;2
549606;12/11/2009;11;2009;WHB;MATOSINHOS;26;115.5;M;2;3
549607;12/11/2009;11;2009;WHB;MATOSINHOS;27;126.51;F;5;3
549608;12/11/2009;11;2009;WHB;MATOSINHOS;27;128.46;F;5;3
549609;12/11/2009;11;2009;WHB;MATOSINHOS;27;146.58;F;5;3
549610;12/11/2009;11;2009;WHB;MATOSINHOS;27;122.92;M;5;2
549611;12/11/2009;11;2009;WHB;MATOSINHOS;28;140.04;F;5;2
549612;12/11/2009;11;2009;WHB;MATOSINHOS;28;182.83;F;5;3
549613;12/11/2009;11;2009;WHB;MATOSINHOS;28;150.41;F;5;2
549614;12/11/2009;11;2009;WHB;MATOSINHOS;29;201.86;F;5;3
