"Record_type";"Sampling_type";"Landing_country";"Vessel_flag_country";"Year";"Project";"Trip_number";"Station_number";"Species";"Catch_category";"Landing_category";"Comm_size_cat_scale";"Comm_size_cat";"Subsampling_category";"Sex";"Weight";"Subsample_weight";"Length_code"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"172";"126441";"LAN";"HUC";;NULL;;;"63000";"18905";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"172";"126461";"LAN";"HUC";;NULL;;;"38000";"9665";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"173";"126436";"LAN";"HUC";;NULL;;;"17721000";"2186945";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"173";"126437";"LAN";"HUC";;NULL;;;"1366000";"270130";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"173";"126441";"LAN";"HUC";;NULL;;;"33000";"13970";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"173";"127138";"LAN";"HUC";;NULL;;;"6045";"6045";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"173";"127214";"BMS";"HUC";;NULL;;;"6175";"6175";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"175";"126436";"LAN";"HUC";;NULL;;;"7966000";"2611735";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"175";"126437";"LAN";"HUC";;NULL;;;"249000";"99515";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"175";"126441";"LAN";"HUC";;NULL;;;"353000";"301430";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"175";"126447";"BMS";"HUC";;NULL;;;"1880";"1880";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"175";"126759";"BMS";"HUC";;NULL;;;"5645";"5645";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"175";"127138";"LAN";"HUC";;NULL;;;"5000";"2285";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"178";"126436";"LAN";"HUC";;NULL;;;"12330000";"2521810";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"178";"126437";"LAN";"HUC";;NULL;;;"174000";"75170";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"178";"126441";"LAN";"HUC";;NULL;;;"25865";"25865";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"178";"126447";"BMS";"HUC";;NULL;;;"7440";"7440";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"178";"126461";"LAN";"HUC";;NULL;;;"11005";"11005";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"178";"127254";"LAN";"HUC";;NULL;;;"22835";"22835";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"179";"126436";"LAN";"HUC";;NULL;;;"10480000";"2406040";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"179";"126437";"LAN";"HUC";;NULL;;;"45000";"39825";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"179";"126441";"LAN";"HUC";;NULL;;;"16690";"16690";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"182";"105865";"BMS";"HUC";;NULL;;;"525";"525";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"182";"126436";"LAN";"HUC";;NULL;;;"7922000";"2335725";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"182";"126437";"LAN";"HUC";;NULL;;;"111000";"70270";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"182";"126447";"BMS";"HUC";;NULL;;;"3385";"3385";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"182";"126461";"LAN";"HUC";;NULL;;;"30000";"25270";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"182";"127138";"LAN";"HUC";;NULL;;;"18880";"18880";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"182";"127254";"LAN";"HUC";;NULL;;;"9435";"9435";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"183";"126436";"LAN";"HUC";;NULL;;;"2812000";"1077920";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"183";"126437";"LAN";"HUC";;NULL;;;"111000";"31505";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"183";"126441";"LAN";"HUC";;NULL;;;"175000";"65030";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"183";"126758";"BMS";"HUC";;NULL;;;"1715";"1715";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"183";"127138";"LAN";"HUC";;NULL;;;"15090";"15090";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"183";"127214";"BMS";"HUC";;NULL;;;"10245";"10245";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"187";"126436";"LAN";"HUC";;NULL;;;"9993000";"2708955";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"187";"126437";"LAN";"HUC";;NULL;;;"8145";"8145";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"188";"126436";"LAN";"HUC";;NULL;;;"15540000";"2732765";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"188";"126437";"LAN";"HUC";;NULL;;;"221000";"60865";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"188";"126441";"LAN";"HUC";;NULL;;;"126000";"54940";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"188";"127138";"LAN";"HUC";;NULL;;;"13925";"13925";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"190";"126436";"LAN";"HUC";;NULL;;;"21163000";"3858375";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"190";"126437";"LAN";"HUC";;NULL;;;"470000";"129505";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"190";"126461";"LAN";"HUC";;NULL;;;"19140";"19140";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"190";"127138";"LAN";"HUC";;NULL;;;"15410";"15410";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"192";"105869";"DIS";"HUC";;NULL;;;"3950";"3950";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"192";"126436";"LAN";"HUC";;NULL;;;"51000";"22075";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"192";"126437";"LAN";"HUC";;NULL;;;"774000";"197215";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"192";"126715";"DIS";"HUC";;NULL;;;"10000";"4600";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"192";"127144";"LAN";"HUC";;NULL;;;"20695";"20695";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"192";"127254";"LAN";"HUC";;NULL;;;"2229000";"173110";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"126436";"LAN";"HUC";;NULL;;;"256000";"88090";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"126437";"LAN";"HUC";;NULL;;;"2155000";"38620";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"126472";"DIS";"HUC";;NULL;;;"730";"730";"scm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"126715";"DIS";"HUC";;NULL;;;"30000";"9140";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"126757";"DIS";"HUC";;NULL;;;"12345";"12345";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"127144";"LAN";"HUC";;NULL;;;"6550";"6550";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"127254";"LAN";"HUC";;NULL;;;"1615000";"158905";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"196";"151324";"LAN";"HUC";;NULL;;;"19565";"19565";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"105865";"BMS";"HUC";;NULL;;;"810";"810";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"105869";"DIS";"HUC";;NULL;;;"10270";"10270";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"126436";"LAN";"HUC";;NULL;;;"383000";"243265";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"126437";"LAN";"HUC";;NULL;;;"138000";"53025";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"126447";"BMS";"HUC";;NULL;;;"9290";"9290";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"126757";"DIS";"HUC";;NULL;;;"13850";"13850";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"127144";"LAN";"HUC";;NULL;;;"54000";"11085";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"127254";"LAN";"HUC";;NULL;;;"4844000";"207655";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"151324";"LAN";"HUC";;NULL;;;"55850";"55850";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"197";"367297";"DIS";"HUC";;NULL;;;"655";"655";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"199";"105869";"DIS";"HUC";;NULL;;;"250000";"146380";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"199";"126436";"LAN";"HUC";;NULL;;;"256000";"6335";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"199";"126437";"LAN";"HUC";;NULL;;;"193000";"15830";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"199";"126715";"DIS";"HUC";;NULL;;;"30000";"4005";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"199";"126757";"DIS";"HUC";;NULL;;;"13710";"13710";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"199";"127144";"LAN";"HUC";;NULL;;;"386000";"182955";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"199";"127254";"LAN";"HUC";;NULL;;;"4001000";"236890";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"200";"105894";"DIS";"HUC";;NULL;;;"550";"550";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"200";"126436";"LAN";"HUC";;NULL;;;"486000";"18565";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"200";"126437";"LAN";"HUC";;NULL;;;"221000";"20895";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"200";"126472";"DIS";"HUC";;NULL;;;"1075";"1075";"scm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"200";"126757";"DIS";"HUC";;NULL;;;"12470";"12470";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"200";"127144";"LAN";"HUC";;NULL;;;"55000";"45665";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"200";"127254";"LAN";"HUC";;NULL;;;"3984000";"154265";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"105865";"BMS";"HUC";;NULL;;;"485";"485";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"105869";"DIS";"HUC";;NULL;;;"49385";"49385";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"126436";"LAN";"HUC";;NULL;;;"588000";"481460";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"126437";"LAN";"HUC";;NULL;;;"221000";"187120";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"126447";"BMS";"HUC";;NULL;;;"1560";"1560";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"126757";"DIS";"HUC";;NULL;;;"8070";"8070";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"127144";"LAN";"HUC";;NULL;;;"1215000";"28280";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"127254";"LAN";"HUC";;NULL;;;"5057000";"191605";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"202";"151324";"LAN";"HUC";;NULL;;;"59025";"59025";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"105865";"BMS";"HUC";;NULL;;;"1170";"1170";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"126436";"LAN";"HUC";;NULL;;;"997000";"470820";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"126437";"LAN";"HUC";;NULL;;;"912000";"133335";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"126461";"LAN";"HUC";;NULL;;;"4530";"4530";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"126758";"BMS";"HUC";;NULL;;;"7300";"7300";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"127138";"LAN";"HUC";;NULL;;;"31430";"31430";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"127146";"BMS";"HUC";;NULL;;;"1455";"1455";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"127254";"LAN";"HUC";;NULL;;;"18000";"2775";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"203";"151324";"LAN";"HUC";;NULL;;;"23445";"23445";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"205";"105865";"DIS";"HUC";;NULL;;;"3150";"3150";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"205";"126436";"LAN";"HUC";;NULL;;;"457265";"457265";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"205";"126437";"LAN";"HUC";;NULL;;;"3979000";"171110";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"205";"126757";"DIS";"HUC";;NULL;;;"21925";"21925";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"205";"126759";"DIS";"HUC";;NULL;;;"46880";"46880";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"205";"127144";"LAN";"HUC";;NULL;;;"81000";"33525";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"205";"151324";"LAN";"HUC";;NULL;;;"474000";"153185";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"105865";"DIS";"HUC";;NULL;;;"710";"710";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"105869";"DIS";"HUC";;NULL;;;"20330";"20330";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"105894";"DIS";"HUC";;NULL;;;"905";"905";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"126436";"LAN";"HUC";;NULL;;;"179000";"114020";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"126437";"LAN";"HUC";;NULL;;;"35000";"22590";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"127144";"LAN";"HUC";;NULL;;;"162000";"77665";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"127146";"DIS";"HUC";;NULL;;;"275";"275";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"127254";"LAN";"HUC";;NULL;;;"4756000";"275365";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"207";"151324";"LAN";"HUC";;NULL;;;"5500";"5500";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"208";"105869";"DIS";"HUC";;NULL;;;"4780";"4780";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"208";"126436";"LAN";"HUC";;NULL;;;"307000";"46360";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"208";"126437";"LAN";"HUC";;NULL;;;"38000";"3295";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"208";"127144";"LAN";"HUC";;NULL;;;"257000";"17080";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"208";"127254";"LAN";"HUC";;NULL;;;"8213000";"226280";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"208";"151324";"LAN";"HUC";;NULL;;;"7490";"7490";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"105865";"BMS";"HUC";;NULL;;;"2715";"2715";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"105869";"DIS";"HUC";;NULL;;;"62160";"62160";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"105874";"DIS";"HUC";;NULL;;;"320";"320";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"126436";"LAN";"HUC";;NULL;;;"3540000";"655760";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"126437";"LAN";"HUC";;NULL;;;"1055000";"138255";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"126441";"LAN";"HUC";;NULL;;;"38000";"12190";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"126447";"BMS";"HUC";;NULL;;;"7230";"7230";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"126757";"DIS";"HUC";;NULL;;;"25245";"25245";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"127144";"LAN";"HUC";;NULL;;;"419000";"104405";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"127254";"LAN";"HUC";;NULL;;;"27431000";"176660";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"210";"151324";"LAN";"HUC";;NULL;;;"16255";"16255";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"105869";"DIS";"HUC";;NULL;;;"39630";"39630";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"126436";"LAN";"HUC";;NULL;;;"1587000";"180960";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"126437";"LAN";"HUC";;NULL;;;"933000";"94861";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"126441";"LAN";"HUC";;NULL;;;"38000";"3665";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"126715";"BMS";"HUC";;NULL;;;"103000";"16135";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"126757";"BMS";"HUC";;NULL;;;"353000";"14900";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"127144";"LAN";"HUC";;NULL;;;"365000";"6295";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"127254";"LAN";"HUC";;NULL;;;"6037000";"83875";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"211";"151324";"LAN";"HUC";;NULL;;;"5460";"5460";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"105869";"DIS";"HUC";;NULL;;;"41650";"41650";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"105874";"BMS";"HUC";;NULL;;;"1320";"1320";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"126436";"LAN";"HUC";;NULL;;;"1410000";"53345";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"126437";"LAN";"HUC";;NULL;;;"406000";"39950";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"126441";"LAN";"HUC";;NULL;;;"1940";"1940";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"126715";"BMS";"HUC";;NULL;;;"40000";"12710";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"126757";"DIS";"HUC";;NULL;;;"7455";"7455";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"127144";"LAN";"HUC";;NULL;;;"135000";"26550";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"127254";"LAN";"HUC";;NULL;;;"19726000";"325195";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"212";"151324";"LAN";"HUC";;NULL;;;"1550";"1550";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"105865";"BMS";"HUC";;NULL;;;"480";"480";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"105874";"BMS";"HUC";;NULL;;;"815";"815";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"126436";"LAN";"HUC";;NULL;;;"375000";"82460";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"126437";"LAN";"HUC";;NULL;;;"1115000";"50325";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"126441";"LAN";"HUC";;NULL;;;"1625";"1625";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"126715";"BMS";"HUC";;NULL;;;"58000";"9750";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"127144";"LAN";"HUC";;NULL;;;"608000";"42650";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"127254";"LAN";"HUC";;NULL;;;"24167000";"274195";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"213";"151324";"LAN";"HUC";;NULL;;;"4060";"4060";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"105869";"DIS";"HUC";;NULL;;;"18120";"18120";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"105874";"BMS";"HUC";;NULL;;;"1275";"1275";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"126436";"LAN";"HUC";;NULL;;;"792000";"192600";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"126437";"LAN";"HUC";;NULL;;;"387000";"165550";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"126441";"LAN";"HUC";;NULL;;;"25000";"9015";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"126757";"DIS";"HUC";;NULL;;;"13295";"13295";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"126759";"BMS";"HUC";;NULL;;;"6840";"6840";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"127144";"LAN";"HUC";;NULL;;;"243000";"64685";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"127146";"DIS";"HUC";;NULL;;;"505";"505";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"127254";"LAN";"HUC";;NULL;;;"4967000";"180945";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"215";"151324";"LAN";"HUC";;NULL;;;"10105";"10105";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"216";"105874";"BMS";"HUC";;NULL;;;"655";"655";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"216";"126436";"LAN";"HUC";;NULL;;;"15030";"15030";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"216";"126437";"LAN";"HUC";;NULL;;;"6495";"6495";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"216";"127144";"LAN";"HUC";;NULL;;;"54000";"5525";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"216";"127254";"LAN";"HUC";;NULL;;;"6002000";"243215";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"216";"151324";"LAN";"HUC";;NULL;;;"6770";"6770";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"217";"105869";"DIS";"HUC";;NULL;;;"27800";"27800";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"217";"126436";"LAN";"HUC";;NULL;;;"615000";"51210";"cm"
"SL";"S";"DEU";"DEU";"2016";"DEU-DCF";"DEU20160685862";"217";"126437";"LAN";"HUC";;NULL;;;"211000";"17905";"cm"
